triangle
-105.53198422396369,-121.69521297199765
-100.10358276847172,-111.74196267604984
-94.13880148787037,-101.79850561639441
-89.18720208580213,-91.31936186932904
-85.02596898711332,-80.56448708095637
-80.91253868026776,-69.79293557760231
-76.90230394869815,-58.99021698188313
-73.0327607072058,-48.14500679042931
-69.16321746571344,-37.299796598975504
-66.08733893387054,-26.275269813796903
-63.86200102342241,-15.058576178815393
-61.636663112974304,-3.8418825438338686
-59.41132520252614,7.374811091147649
-57.159210101492164,18.587114779177085
-54.88897113966425,29.796447177623392
-52.618732177836335,41.00577957606971
-50.34990531884054,52.21534106765694
-48.169959614195704,63.439322233473945
-45.99001390955084,74.66330339929092
-43.81006820490603,85.88728456510796
-41.31413664942488,97.05722074734663
-38.550345836214404,108.16163919357078
-34.43691552936889,118.93319069692484
-28.57694955405273,128.30478702800232
-17.646936807418683,124.69967525096055
-7.898775819965721,117.4964576526987
1.444756040879696,109.86397483419191
11.601293304767864,103.11852406695309
21.857471133274174,96.50154822535768
32.32944116215242,90.16281134199622
42.80141119103064,83.82407445863475
53.55452944310812,77.88356910179706
63.98729041717601,71.51118902042984
74.14382768106415,64.76573825319107
84.63128230437812,58.456396566467006
95.24456160207401,52.31287659168326
105.28367275597444,45.42931327833557
115.23475415325302,38.439099371975686
125.02288341762764,31.262030986939607
134.5309038635369,23.78556621151607
144.4680157760363,16.965328687852036
137.38177226531477,8.787933838835059
128.48984844206805,0.7178449684977153
118.92174050287568,-6.644792480314834
108.45061578500085,-12.97243479896359
97.6934328753421,-18.907734863181467
86.57903956311881,-24.25220777901076
75.24806670947677,-29.238457440598353
63.91709385583479,-34.22470710218595
52.58612100219281,-39.210956763773545
41.25514814855083,-44.19720642536114
29.92417529490882,-49.18345608694873
18.59320244126684,-54.16970574853633
7.6304375056026,-59.71119267003339
-2.5699173882513833,-66.40235194205222
-13.743707757166419,-71.62562413320646
-25.0746806108084,-76.61187379479405
-36.00949899104475,-82.24970861818234
-47.220852304383556,-87.43270556588013
-58.55182515802554,-92.41895522746772
-69.88279801166752,-97.40520488905531
-80.07644814802825,-103.94696482903346
-91.16777086000157,-109.27111391204626
-102.10268011767928,-114.80962449301435
