circle
76.94203475230552,-94.0163832457703
84.3353602281332,-84.48767679699685
90.42083842739649,-74.24843441609349
96.50631662665978,-64.00919203519015
102.5917948259231,-53.76994965428679
108.07568233459966,-43.284241424068476
113.07979540812741,-32.63610916167664
115.37137535916918,-21.286661255911113
117.59216440839771,-9.92770149129666
119.35745447396522,1.4924616473029886
119.42102606769271,12.878781505093016
117.05557232079437,24.21679361512288
113.83646849375543,35.370179825165835
109.80222910040433,46.34726998482124
104.6650637312832,56.92896215529568
98.60764469300042,67.18074419733308
91.57547836013325,76.91076099506905
83.75101573055792,86.21667538892267
74.93365966145026,94.82686297260646
65.83575014051186,103.20353795611443
56.12317631136082,111.0388560351024
45.61121140874758,118.06997198808985
33.976527156170775,123.56782004117933
21.99188021833264,128.30251533197776
8.80227412334466,129.39980111092495
-4.4600689771067294,129.04685085238873
-17.519783498194727,127.39026659590682
-29.637369409697328,122.69609212780792
-40.0873734769932,115.86729209040139
-49.8933362908551,108.105934417955
-59.42378779057215,100.08983972937155
-69.10996161847588,92.21916760738848
-79.02245006716353,84.55951511657317
-87.82292463892986,75.95698253235729
-95.8914380129593,66.8498884319428
-102.70055226445078,56.96023716230688
-109.19731641625268,46.919688465547566
-115.28279461551597,36.6804460846442
-120.77490375215311,26.198106175361985
-125.77186190037824,15.552519159435207
-127.53715196594578,4.132356020835587
-129.39873102741083,-7.275675684224154
-130.57897393230732,-18.67685101749464
-128.05381600673203,-29.933591398793567
-122.28017791494406,-40.215320300331726
-115.72619698795305,-50.230128577568614
-108.37459282812932,-59.82240968485314
-100.0580243665527,-68.7929337843064
-91.4327856996852,-77.52817472335218
-81.51940724239203,-85.18562604772156
-71.54307319790296,-92.75805377959185
-61.07474205317487,-99.83579122636894
-50.41068786564217,-106.67408719214808
-39.07628797123403,-112.63240792439687
-27.285533708033796,-117.91711532267045
-14.19209577946502,-119.27624341020166
-1.0959422931568952,-120.60019888907506
11.54446290311816,-117.09681360523162
24.295037538625166,-114.04177207946599
37.05325978449733,-111.01785314446022
48.59987582092583,-106.83801425758475
60.969483508203666,-103.40215096892308
72.38146929542384,-97.87660963324613
81.12876035735198,-89.88300518704466
