x
-63.529695841484916,127.57760880895896
-60.35549218623765,115.80677301713882
-56.92613935721225,104.11184468267311
-53.49678652818685,92.41691634820734
-50.24714260532433,80.66852420694667
-47.46963352893601,68.77967087902582
-44.69212445254771,56.890817551104874
-42.0376821156599,44.97169497365118
-39.62214304538304,32.99381222573555
-37.206603975106184,21.015929477819896
-34.99282363758542,8.998567245663367
-33.239102795127295,-3.1088179130702684
-31.485381952669172,-15.216203071803903
-29.76811937281754,-27.32854490961971
-28.59991624670687,-39.51553406507091
-27.431713120596203,-51.702523220522096
-25.933430192337525,-63.8361900991995
-23.644262899528606,-75.84209467703877
-21.38688006435113,-87.85367519361384
-19.861217548092803,-99.99592333869077
-17.99834631323801,-112.06991476260592
-15.255103173475941,-122.42239119104102
-8.414292899180406,-112.58643676058166
-1.686435987742481,-102.6490663103415
4.8259081194579885,-92.54340241059111
11.1734409898427,-82.3250977875015
17.116398375617035,-71.83028486247628
23.059355761391384,-61.33547193745106
29.939772935328367,-51.51434584037342
36.88341456728375,-41.738654742331406
43.98556913035732,-32.09840022163198
51.47044010453807,-22.785146157283577
59.195624003366575,-13.700571224653189
67.07491290325711,-4.76264091335527
75.23765764095732,3.8767911225782115
83.52617778026742,12.381774045120821
91.01104875444813,21.695028109469234
98.22382670925975,31.23563403148856
104.96599332924339,41.16946709862998
111.1487818390249,51.49593808752283
117.09173922479926,61.99075101254803
110.56972145884026,55.16028939757513
102.13171682016565,47.15948024869837
91.29725649102674,43.237173475914375
80.67977922754326,38.48167694715448
69.94288978490451,34.082716953946914
58.94316688815593,30.436621870869345
47.943443991407364,26.79052678779189
36.9232864549396,23.240235864928906
25.52028869493707,21.484822983282385
14.125787637530198,19.676731527366456
2.8242116111556435,17.29251561686155
-8.479641899690744,14.922047821788254
-19.86730310987469,13.057488162992811
-31.254964320058637,11.192928504197369
-42.56818504544898,8.879006230472399
-53.869761071823504,6.4947903199673505
-65.32723378306454,5.355767894044234
-76.80386980418588,4.358558687194517
-88.14598034096882,2.2028805488340453
-99.59651712035551,1.0769982134283964
-110.89358432897508,-1.0377418972257715
-121.83583978987119,-4.775011362140447
-132.90826077520074,-8.086716111377072
